type,s,x,y,z,yaw,slope,curvature,segment_id,lon,lat
point,1367.000,1150.322,659.484,202.308,0.32181964,-0.17629534,0.00000000,1367,113.964387591,22.535924244
point,1368.000,1151.257,659.795,202.134,0.32181964,-0.17629534,0.00000000,1368,113.964396677,22.535927042
point,1369.000,1152.191,660.107,201.961,0.32181964,-0.17629534,0.00000000,1369,113.964405763,22.535929840
point,1370.000,1153.125,660.418,201.787,0.32181964,-0.17629534,0.00000000,1370,113.964414850,22.535932639
point,1371.000,1154.059,660.730,201.614,0.32181964,-0.17629534,0.00000000,1371,113.964423936,22.535935437
point,1372.000,1154.994,661.041,201.440,0.32181964,-0.17629534,0.00000000,1372,113.964433022,22.535938235
point,1373.000,1155.928,661.353,201.266,0.32181964,-0.17629534,0.00000000,1373,113.964442109,22.535941033
point,1374.000,1156.862,661.664,201.093,0.32181964,-0.17629534,0.00000000,1374,113.964451195,22.535943831
point,1375.000,1157.796,661.976,200.919,0.32181964,-0.17629534,0.00000000,1375,113.964460281,22.535946629
point,1376.000,1158.731,662.287,200.746,0.32181964,-0.17629534,0.00000000,1376,113.964469368,22.535949428
point,1377.000,1159.665,662.599,200.572,0.32181964,-0.17629534,0.00000000,1377,113.964478454,22.535952226
point,1378.000,1160.599,662.910,200.398,0.32181964,-0.17629534,0.00000000,1378,113.964487540,22.535955024
point,1379.000,1161.533,663.222,200.225,0.32181964,-0.17629534,0.00000000,1379,113.964496626,22.535957822
point,1380.000,1162.468,663.533,200.051,0.32181964,-0.17629534,0.00000000,1380,113.964505713,22.535960620
point,1381.000,1163.402,663.845,199.877,0.32181964,-0.17629534,0.00000000,1381,113.964514799,22.535963418
point,1382.000,1164.336,664.156,199.704,0.32181964,-0.17629534,0.00000000,1382,113.964523885,22.535966217
point,1383.000,1165.270,664.468,199.530,0.32181964,-0.17629534,0.00000000,1383,113.964532972,22.535969015
point,1384.000,1166.205,664.779,199.357,0.32181964,-0.17629534,0.00000000,1384,113.964542058,22.535971813
point,1385.000,1167.139,665.091,199.183,0.32181964,-0.17629534,0.00000000,1385,113.964551144,22.535974611
point,1386.000,1168.073,665.402,199.009,0.32181964,-0.17629534,0.00000000,1386,113.964560231,22.535977409
point,1386.288,1168.342,665.492,198.959,0.32181964,-0.17629534,0.00000000,1387,113.964562845,22.535978214
